what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.ui.explorer",1271122423593
activated,editor,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.editor",1271122423750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122431843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122440406
started,bundle,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser",1271122440781
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1271122441531
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1271122441718
activated,editor,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.editor",1271122474546
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1271122475546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122507281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122507734
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122509421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122676890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122679531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122679546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122679687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122685343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122690937
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122933843
activated,editor,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.editor",1271122935484
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271122974671
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271123062109
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271123066375
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271123226734
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271123231421
